시군명,접수일자,상태,품종,품종상세,나이,체중,성별,중성화여부
남양주시,2022-11,종료(안락사),개,믹스견,2,3.5,M,N
남양주시,2022-11,종료(안락사),개,믹스견,8,14.0,F,Q
남양주시,2022-11,종료(반환),개,믹스견,6,15.5,M,N
평택시,2022-11,종료(자연사),개,믹스견,2,4.0,F,N
평택시,2022-11,종료(입양),개,믹스견,2,3.0,F,N
평택시,2022-11,종료(입양),고양이,한국 고양이,2,2.0,F,N
평택시,2022-11,종료(자연사),개,믹스견,2,1.0,M,N
성남시,2022-11,종료(반환),개,말티즈,7,4.6,F,Q
파주시,2022-11,종료(안락사),개,믹스견,10,26.9,F,N
시흥시,2022-11,종료(기증),개,라브라도 리트리버,7,22.0,M,N
평택시,2022-11,종료(입양),개,믹스견,4,2.7,F,Q
포천시,2022-11,종료(안락사),개,믹스견,5,9.3,F,Q
안성시,2022-11,종료(입양),고양이,한국 고양이,2,0.66,F,N
안성시,2022-11,종료(기증),개,믹스견,2,3.5,F,N
평택시,2022-11,종료(자연사),개,믹스견,2,1.0,F,N
평택시,2022-11,종료(입양),개,믹스견,2,1.0,F,N
평택시,2022-11,종료(자연사),개,믹스견,2,1.0,F,N
수원시,2022-11,종료(자연사),고양이,페르시안,6,2.53,F,Q
성남시,2022-11,종료(반환),개,말티푸 추정,6,3.7,F,Q
평택시,2022-11,종료(자연사),개,믹스견,2,1.0,M,N
김포시,2022-11,종료(안락사),개,믹스견,2,7.0,M,N
포천시,2022-11,종료(안락사),개,믹스견,2,1.9,M,N
양평군,2022-11,종료(안락사),개,믹스견,10,10.0,F,N
포천시,2022-11,종료(안락사),개,믹스견,2,1.8,F,Q
의정부시,2022-11,종료(기증),개,말티즈,2,3.0,F,Q
동두천시,2022-11,종료(안락사),개,믹스견,2,2.8,F,Q
포천시,2022-11,종료(안락사),개,믹스견,2,2.0,M,N
포천시,2022-11,종료(안락사),개,믹스견,2,1.8,M,N
김포시,2022-11,종료(안락사),개,믹스견,2,3.7,F,Q
동두천시,2022-11,종료(반환),개,믹스견,3,20.0,M,N
안양시,2022-11,종료(반환),개,믹스견,4,3.5,M,Y
의정부시,2022-11,종료(반환),개,말티즈,4,4.5,M,N
의정부시,2022-11,종료(기증),개,믹스견,2,3.8,M,N
포천시,2022-11,종료(반환),개,믹스견,2,7.0,M,N
포천시,2022-11,종료(안락사),개,믹스견,2,2.4,F,Q
포천시,2022-11,종료(입양),개,스피츠,3,4.8,F,Q
김포시,2022-11,종료(반환),개,라브라도 리트리버,6,15.0,M,N
수원시,2022-11,종료(입양),고양이,한국 고양이,2,1.53,F,Y
수원시,2022-11,종료(반환),개,푸들,14,4.7,M,Y
성남시,2022-11,종료(반환),개,시츄,7,8.0,M,N
부천시,2022-11,종료(입양),개,진도견,2,2.48,F,N
파주시,2022-11,종료(반환),개,도베르만,4,38.7,M,Y
평택시,2022-11,종료(입양),개,믹스견,2,3.6,M,N
시흥시,2022-11,종료(반환),개,킹 찰스 스패니얼,5,15.0,M,Y
용인시,2022-11,종료(입양),개,믹스견,2,2.7,F,N
남양주시,2022-11,종료(기증),개,푸들,5,5.0,M,N
시흥시,2022-11,종료(안락사),개,믹스견,10,6.5,F,Q
안산시,2022-11,종료(입양),개,믹스견,2,4.0,F,Q
남양주시,2022-11,종료(안락사),개,믹스견,3,5.0,M,N
남양주시,2022-11,종료(안락사),개,믹스견,2,5.8,M,N
남양주시,2022-11,종료(안락사),개,믹스견,2,4.9,F,N
시흥시,2022-11,종료(안락사),개,믹스견,7,20.0,F,Q
시흥시,2022-11,종료(입양),개,믹스견,3,10.0,M,N
시흥시,2022-11,종료(안락사),개,믹스견,2,9.0,F,N
부천시,2022-11,종료(입양),고양이,한국 고양이,2,0.7,F,N
평택시,2022-11,종료(안락사),개,믹스견,2,3.5,F,N
평택시,2022-11,종료(반환),개,복서,3,17.0,F,N
안산시,2022-11,종료(자연사),개,믹스견,2,6.0,M,N
고양시,2022-11,종료(안락사),개,믹스견,2,12.0,F,N
고양시,2022-11,종료(반환),개,골든 리트리버,4,40.0,M,N
남양주시,2022-11,종료(안락사),개,믹스견,6,12.0,M,N
남양주시,2022-11,종료(안락사),개,믹스견,5,23.0,M,N
광주시,2022-11,종료(입양),고양이,한국 고양이,2,0.3,F,N
화성시,2022-11,종료(입양),고양이,믹스묘,2,0.5,Q,N
화성시,2022-11,종료(안락사),개,믹스견,2,3.0,M,N
화성시,2022-11,종료(자연사),개,믹스견,2,3.0,M,N
화성시,2022-11,종료(안락사),개,믹스견,2,3.0,M,N
화성시,2022-11,종료(기증),개,푸들,6,4.0,M,Q
화성시,2022-11,종료(입양),개,푸들,5,4.0,F,Q
화성시,2022-11,종료(자연사),개,믹스견,2,3.0,M,N
화성시,2022-11,종료(반환),개,말티즈,6,3.0,M,Q
화성시,2022-11,종료(자연사),개,말티즈,6,5.0,M,Q
화성시,2022-11,종료(입양),개,라브라도 리트리버,6,36.0,M,Q
화성시,2022-11,종료(입양),고양이,믹스묘,2,0.5,Q,N
안성시,2022-11,종료(자연사),고양이,한국 고양이,2,0.34,F,N
안성시,2022-11,종료(자연사),개,믹스견,5,11.5,F,N
안성시,2022-11,종료(자연사),개,믹스견,2,0.26,M,N
안성시,2022-11,종료(자연사),개,믹스견,2,5.14,M,N
안산시,2022-11,종료(반환),고양이,샴,10,3.0,M,Y
안성시,2022-11,종료(안락사),개,믹스견,5,17.78,M,N
광명시,2022-11,종료(반환),개,믹스견,2,1.8,M,N
광명시,2022-11,종료(반환),개,푸들,12,5.0,M,Y
안성시,2022-11,종료(자연사),개,믹스견,3,15.2,M,N
안성시,2022-11,종료(안락사),개,믹스견,3,14.0,M,N
안성시,2022-11,종료(자연사),개,믹스견,2,0.32,F,N
수원시,2022-11,종료(입양),개,믹스견,7,10.5,F,Y
수원시,2022-11,종료(반환),개,포메라니안,3,2.5,F,N
수원시,2022-11,종료(반환),개,슈나우져,6,5.9,F,Q
포천시,2022-11,종료(안락사),개,믹스견,2,1.5,F,Q
포천시,2022-11,종료(안락사),개,믹스견,2,4.2,M,N
포천시,2022-11,종료(안락사),개,믹스견,2,3.8,F,Q
포천시,2022-11,종료(안락사),개,믹스견,2,3.9,M,N
포천시,2022-11,종료(안락사),개,믹스견,2,3.6,F,Q
포천시,2022-11,종료(반환),개,믹스견,5,17.0,F,Q
포천시,2022-11,종료(입양),개,믹스견,2,1.1,Q,Q
포천시,2022-11,종료(자연사),개,믹스견,2,1.4,M,N
포천시,2022-11,종료(안락사),개,믹스견,2,1.7,M,N
의정부시,2022-11,종료(안락사),개,믹스견,2,1.7,F,Q
고양시,2022-11,종료(입양),고양이,벵갈,2,4.7,M,Q
포천시,2022-11,종료(입양),개,믹스견,3,15.0,F,Q
고양시,2022-11,종료(입양),고양이,스코티시폴드,2,0.92,F,Q
연천군,2022-11,종료(입양),개,시바,5,11.6,F,Q
구리시,2022-11,종료(안락사),개,믹스견,3,7.0,F,Q
김포시,2022-11,종료(자연사),고양이,한국 고양이,3,6.2,F,Q
양주시,2022-11,종료(안락사),개,믹스견,2,3.8,M,N
양주시,2022-11,종료(안락사),개,믹스견,2,3.7,M,N
포천시,2022-11,종료(안락사),개,믹스견,2,1.3,F,Q
수원시,2022-11,종료(반환),개,슈나우져,6,6.7,M,Y
양주시,2022-11,종료(자연사),고양이,한국 고양이,2,0.7,M,N
파주시,2022-11,종료(기증),개,믹스견,2,2.25,M,N
파주시,2022-11,종료(기증),개,믹스견,2,1.84,F,N
파주시,2022-11,종료(입양),개,믹스견,2,2.05,F,Q
파주시,2022-11,종료(기증),개,믹스견,2,2.15,F,Q
파주시,2022-11,종료(반환),개,시베리안 허스키,4,28.7,M,N
시흥시,2022-11,종료(입양),기타축종,알수없음,2,0.01,F,N
시흥시,2022-11,종료(안락사),개,믹스견,7,21.0,M,Y
시흥시,2022-11,종료(안락사),개,믹스견,5,21.0,M,N
시흥시,2022-11,종료(반환),개,믹스견,4,5.0,M,Y
오산시,2022-11,종료(자연사),고양이,한국 고양이,5,2.8,M,Y
오산시,2022-11,종료(반환),고양이,한국 고양이,5,3.5,M,Y
남양주시,2022-11,종료(안락사),개,믹스견,5,5.5,M,N
시흥시,2022-11,종료(안락사),개,믹스견,4,14.0,F,N
남양주시,2022-11,종료(반환),개,시츄,5,5.0,M,Y
가평군,2022-11,종료(입양),개,믹스견,6,5.0,F,N
수원시,2022-11,보호중,개,믹스견,5,10.5,M,Y
수원시,2022-11,종료(입양),개,믹스견,2,3.0,M,N
남양주시,2022-11,종료(반환),개,푸들,7,6.3,M,N
평택시,2022-11,종료(반환),개,믹스견,4,11.0,M,N
용인시,2022-11,종료(입양),고양이,레그돌,2,1.0,M,Q
용인시,2022-11,종료(기증),개,셔틀랜드 쉽독,7,10.0,M,N
용인시,2022-11,종료(반환),개,말라뮤트,5,37.0,M,N
시흥시,2022-11,종료(입양),기타축종,알수없음,2,0.01,M,N
부천시,2022-11,종료(자연사),고양이,한국 고양이,4,3.6,F,Q
안양시,2022-11,종료(반환),개,시바,4,7.0,F,Q
성남시,2022-11,종료(반환),개,믹스견,7,8.0,M,Y
남양주시,2022-11,종료(자연사),개,믹스견,5,7.3,M,Y
남양주시,2022-11,종료(반환),개,믹스견,7,15.5,F,Q
안산시,2022-11,종료(자연사),개,사모예드,4,16.0,M,Q
평택시,2022-11,종료(반환),개,믹스견,5,18.0,M,N
평택시,2022-11,종료(입양),고양이,믹스묘,5,3.0,M,N
평택시,2022-11,종료(입양),개,믹스견,2,1.7,F,N
평택시,2022-11,종료(안락사),개,믹스견,3,8.0,F,N
파주시,2022-11,종료(입양),개,믹스견,7,48.2,M,N
용인시,2022-11,보호중,개,믹스견,4,11.0,M,N
광주시,2022-11,종료(기증),개,믹스견,2,3.2,M,N
가평군,2022-11,보호중,개,믹스견,3,14.0,M,N
가평군,2022-11,보호중,개,믹스견,6,8.0,F,N
파주시,2022-11,종료(기증),개,믹스견,2,2.8,F,Q
파주시,2022-11,종료(기증),개,믹스견,2,3.2,M,Q
파주시,2022-11,종료(기증),개,믹스견,2,2.01,M,N
과천시,2022-11,종료(반환),개,라브라도 리트리버,7,25.0,F,Q
포천시,2022-11,종료(안락사),개,믹스견,2,5.5,F,Q
포천시,2022-11,종료(안락사),개,믹스견,2,5.7,F,Q
포천시,2022-11,종료(안락사),개,믹스견,2,6.0,F,Q
포천시,2022-11,종료(안락사),개,믹스견,2,5.7,F,Q
김포시,2022-11,종료(자연사),개,믹스견,6,9.4,F,Q
오산시,2022-11,종료(자연사),고양이,한국 고양이,5,2.0,M,N
고양시,2022-11,종료(반환),개,스피츠,4,6.5,M,Y
포천시,2022-11,종료(안락사),개,믹스견,2,6.1,F,Q
수원시,2022-11,종료(입양),고양이,페르시안,5,2.5,F,Q
수원시,2022-11,종료(반환),개,믹스견,10,2.3,M,Y
수원시,2022-11,종료(반환),개,믹스견,8,2.3,F,Q
안양시,2022-11,종료(자연사),개,말티즈,17,3.0,M,Y
안산시,2022-11,종료(반환),개,요크셔 테리어,12,2.9,M,Y
고양시,2022-11,종료(반환),개,믹스견,11,7.0,F,Q
고양시,2022-11,종료(반환),개,믹스견,5,12.0,M,N
성남시,2022-11,종료(반환),개,푸들,5,8.0,M,Y
남양주시,2022-11,종료(반환),개,믹스견,7,22.0,M,N
평택시,2022-11,종료(입양),개,믹스견,2,3.0,M,N
남양주시,2022-11,종료(반환),개,진도견,5,19.0,M,N
평택시,2022-11,종료(반환),개,믹스견,9,2.5,F,Q
부천시,2022-11,종료(안락사),고양이,한국 고양이,12,1.97,F,Q
고양시,2022-11,종료(반환),개,믹스견,5,15.0,M,N
수원시,2022-11,종료(반환),개,말티즈,4,5.4,M,N
수원시,2022-11,종료(입양),개,믹스견,2,5.1,M,N
의정부시,2022-11,종료(반환),개,시바,4,10.0,F,Q
포천시,2022-11,종료(입양),개,시츄,3,1.0,M,N
김포시,2022-11,종료(안락사),개,믹스견,5,15.0,M,N
김포시,2022-11,종료(안락사),개,믹스견,3,18.0,M,N
양주시,2022-11,종료(입양),개,믹스견,2,1.6,M,N
포천시,2022-11,종료(안락사),개,믹스견,2,2.8,F,Q
고양시,2022-11,종료(입양),개,코카 스파니엘,5,8.8,M,Y
여주시,2022-11,종료(자연사),개,진도견,4,15.0,F,N
여주시,2022-11,종료(입양),고양이,한국 고양이,2,0.7,M,N
평택시,2022-11,종료(안락사),개,믹스견,2,2.5,F,N
평택시,2022-11,종료(입양),개,믹스견,2,3.0,F,N
평택시,2022-11,종료(안락사),개,믹스견,2,3.5,M,N
여주시,2022-11,종료(안락사),개,믹스견,3,5.5,M,N
여주시,2022-11,종료(자연사),개,믹스견,2,0.5,Q,N
성남시,2022-11,종료(반환),개,푸들,9,3.64,F,Q
성남시,2022-11,종료(입양),고양이,한국 고양이,2,0.38,M,N
평택시,2022-11,종료(입양),개,시바,6,7.0,M,N
평택시,2022-11,종료(기증),개,말티즈,6,2.0,F,Q
성남시,2022-11,종료(반환),개,말티즈,14,3.38,M,Y
고양시,2022-11,종료(반환),개,요크셔 테리어,7,3.1,M,Y
안성시,2022-11,종료(반환),개,프렌치 불독,5,7.72,F,N
안성시,2022-11,종료(안락사),개,믹스견,4,12.12,F,N
안성시,2022-11,종료(기증),개,믹스견,2,3.34,M,N
안성시,2022-11,종료(기증),개,골든 리트리버,5,21.02,F,N
안성시,2022-11,종료(입양),개,믹스견,2,2.68,M,N
안성시,2022-11,종료(입양),개,믹스견,2,2.5,M,N
양주시,2022-11,종료(반환),개,믹스견,3,6.5,M,N
안성시,2022-11,종료(기증),개,믹스견,2,3.26,M,N
안성시,2022-11,종료(기증),개,믹스견,2,2.58,M,N
안성시,2022-11,종료(기증),개,믹스견,2,2.68,F,N
안성시,2022-11,종료(기증),개,믹스견,2,2.48,F,N
안성시,2022-11,종료(기증),개,믹스견,2,2.78,M,N
광명시,2022-11,종료(입양),개,믹스견,2,2.58,F,N
광명시,2022-11,종료(입양),개,믹스견,2,1.9,F,N
의정부시,2022-11,종료(안락사),개,믹스견,4,3.5,M,Y
김포시,2022-11,종료(자연사),고양이,한국 고양이,2,0.6,M,N
의정부시,2022-11,종료(반환),개,믹스견,6,9.4,M,N
고양시,2022-11,종료(입양),고양이,한국 고양이,2,0.8,Q,N
김포시,2022-11,종료(안락사),개,믹스견,3,15.0,F,Q
포천시,2022-11,종료(안락사),개,믹스견,2,2.2,M,N
포천시,2022-11,종료(안락사),개,믹스견,3,6.0,F,Q
부천시,2022-11,종료(반환),개,골든 리트리버,4,30.0,F,N
광주시,2022-11,종료(기증),개,믹스견,2,4.8,M,N
부천시,2022-11,종료(자연사),고양이,한국 고양이,2,0.3,F,N
파주시,2022-11,종료(기증),개,믹스견,2,1.76,F,N
파주시,2022-11,종료(기증),개,믹스견,2,1.6,F,N
파주시,2022-11,종료(기증),개,믹스견,2,1.59,F,N
파주시,2022-11,종료(기증),개,믹스견,2,1.66,M,N
파주시,2022-11,종료(기증),개,믹스견,2,3.07,M,Q
시흥시,2022-11,보호중,개,믹스견,2,1.9,F,N
시흥시,2022-11,종료(안락사),개,믹스견,2,1.9,M,N
남양주시,2022-11,종료(자연사),개,믹스견,5,5.5,M,N
남양주시,2022-11,종료(안락사),개,믹스견,2,2.5,F,Q
평택시,2022-11,종료(안락사),개,믹스견,2,6.0,M,N
평택시,2022-11,종료(자연사),개,믹스견,2,5.0,M,N
이천시,2022-11,종료(자연사),개,믹스견,2,2.9,M,N
이천시,2022-11,종료(자연사),고양이,한국 고양이,2,0.4,F,N
화성시,2022-11,보호중,개,믹스견,2,2.0,M,N
화성시,2022-11,종료(자연사),개,믹스견,2,2.0,F,N
화성시,2022-11,종료(입양),개,믹스견,2,2.0,M,N
화성시,2022-11,종료(자연사),개,믹스견,2,2.0,M,N
화성시,2022-11,종료(자연사),개,믹스견,2,2.0,F,N
화성시,2022-11,종료(입양),개,믹스견,2,3.0,F,N
이천시,2022-11,종료(안락사),개,진도견,2,2.9,F,N
광주시,2022-11,종료(기증),개,믹스견,2,4.7,F,N
광주시,2022-11,종료(안락사),고양이,한국 고양이,2,1.3,M,N
화성시,2022-11,보호중,개,믹스견,7,21.0,F,Q
화성시,2022-11,종료(자연사),개,믹스견,2,2.0,F,N
광주시,2022-11,종료(자연사),개,믹스견,2,0.8,M,N
광주시,2022-11,종료(입양),개,믹스견,2,1.1,M,N
광주시,2022-11,종료(입양),개,믹스견,2,1.1,M,N
광주시,2022-11,종료(기증),개,믹스견,2,6.0,F,N
이천시,2022-11,종료(안락사),개,진도견,2,3.1,M,N
성남시,2022-11,종료(입양),고양이,스코티시폴드,7,4.0,M,N
수원시,2022-11,종료(입양),고양이,아비시니안,3,3.2,F,Q
부천시,2022-11,종료(반환),개,말티즈,4,2.5,F,Q
시흥시,2022-11,종료(입양),고양이,러시안 블루,3,3.3,F,Q
남양주시,2022-11,종료(자연사),개,믹스견,2,3.0,F,Q
부천시,2022-11,종료(반환),개,보더 콜리,2,21.5,M,Y
양주시,2022-11,종료(기증),개,믹스견,3,4.7,M,N
양평군,2022-11,보호중,개,믹스견,2,11.0,F,N
양주시,2022-11,종료(반환),개,푸들,8,4.9,M,N
양평군,2022-11,보호중,개,믹스견,2,10.0,M,N
고양시,2022-11,종료(기증),개,믹스견,9,5.5,F,Q
광명시,2022-11,종료(안락사),개,믹스견,3,5.0,F,Q
성남시,2022-11,종료(반환),개,말티즈,14,3.5,M,Y
안산시,2022-11,종료(자연사),개,믹스견,4,16.0,M,N
하남시,2022-11,종료(입양),개,믹스견,2,0.2,F,N
하남시,2022-11,종료(입양),개,믹스견,2,0.2,F,N
하남시,2022-11,종료(입양),개,믹스견,2,0.2,Q,N
파주시,2022-11,종료(입양),개,진도견,11,18.2,F,N
하남시,2022-11,종료(입양),개,믹스견,2,0.2,M,N
하남시,2022-11,종료(입양),개,믹스견,2,0.2,M,N
하남시,2022-11,종료(입양),개,믹스견,2,0.2,M,N
하남시,2022-11,종료(입양),개,믹스견,2,0.2,F,N
하남시,2022-11,종료(입양),개,믹스견,2,0.2,F,N
하남시,2022-11,종료(입양),개,믹스견,2,0.2,F,N
하남시,2022-11,종료(입양),개,믹스견,5,12.0,F,N
하남시,2022-11,보호중,개,믹스견,2,0.2,Q,N
하남시,2022-11,보호중,개,믹스견,2,0.2,Q,N
하남시,2022-11,종료(입양),개,믹스견,2,0.2,Q,N
하남시,2022-11,종료(입양),개,믹스견,2,0.2,Q,N
하남시,2022-11,종료(입양),개,믹스견,2,0.2,Q,N
고양시,2022-11,종료(기증),개,믹스견,2,5.4,F,N
포천시,2022-11,종료(기증),개,요크셔 테리어,8,2.3,F,Q
남양주시,2022-11,종료(자연사),고양이,한국 고양이,3,3.7,F,N
고양시,2022-11,종료(입양),고양이,한국 고양이,2,0.47,M,N
화성시,2022-11,종료(입양),고양이,믹스묘,2,0.5,Q,N
평택시,2022-11,종료(입양),고양이,한국 고양이,2,0.45,F,N
고양시,2022-11,종료(입양),고양이,한국 고양이,2,0.6,M,N
고양시,2022-11,종료(자연사),고양이,한국 고양이,2,0.31,M,N
고양시,2022-11,종료(입양),고양이,한국 고양이,2,0.23,F,N
고양시,2022-11,종료(입양),개,퍼그,9,3.5,F,Q
부천시,2022-11,종료(입양),고양이,한국 고양이,0,0.63,F,N
부천시,2022-11,종료(반환),개,요크셔 테리어,3,2.4,F,Q
부천시,2022-11,종료(반환),개,말티즈,12,7.0,M,Y
부천시,2022-11,종료(반환),개,포메라니안,7,4.5,M,Y
안양시,2022-11,종료(입양),고양이,한국 고양이,2,1.5,F,Q
성남시,2022-11,종료(반환),개,빠삐용,12,4.9,M,N
의왕시,2022-11,종료(입양),고양이,페르시안-페르시안 친칠라,5,3.0,M,N
연천군,2022-11,종료(안락사),개,믹스견,4,16.0,F,Q
연천군,2022-11,종료(반환),개,웰시 코기 펨브로크,5,20.0,M,Y
남양주시,2022-11,종료(자연사),고양이,한국 고양이,5,6.5,M,Y
안산시,2022-11,종료(반환),개,스피츠,6,6.0,M,Y
안산시,2022-11,종료(입양),개,시베리안 허스키,5,20.0,M,N
수원시,2022-11,종료(입양),고양이,페르시안,5,3.0,F,Q
오산시,2022-11,종료(입양),기타축종,닭,2,1.6,F,Q
오산시,2022-11,종료(안락사),개,믹스견,7,4.3,M,N
남양주시,2022-11,종료(반환),개,믹스견,12,4.5,F,Q
남양주시,2022-11,종료(입양),고양이,한국 고양이,2,0.6,M,N
남양주시,2022-11,종료(입양),고양이,한국 고양이,2,0.5,F,N
남양주시,2022-11,종료(자연사),고양이,한국 고양이,2,0.9,F,N
남양주시,2022-11,종료(반환),개,시바,4,12.0,F,Q
고양시,2022-11,종료(입양),고양이,한국 고양이,2,0.54,M,N
수원시,2022-11,종료(자연사),고양이,한국 고양이,2,0.81,Q,N
광주시,2022-11,종료(입양),개,말티즈,7,2.5,M,N
광주시,2022-11,종료(입양),개,포메라니안,2,1.3,F,N
화성시,2022-11,종료(입양),고양이,믹스묘,2,0.5,Q,N
화성시,2022-11,종료(입양),고양이,믹스묘,2,0.5,Q,N
화성시,2022-11,종료(안락사),개,믹스견,3,10.0,F,N
고양시,2022-11,종료(자연사),고양이,한국 고양이,2,0.8,F,N
고양시,2022-11,보호중,개,믹스견,2,6.7,M,N
안산시,2022-11,종료(반환),개,코카 스파니엘,8,12.0,M,N
파주시,2022-11,종료(입양),개,믹스견,7,11.0,M,N
안산시,2022-11,종료(자연사),고양이,한국 고양이,2,1.0,Q,N
수원시,2022-11,종료(반환),개,진도견,2,22.0,M,Y
